kind	name	symbol_path	source_json_path	source_json_url	markdown_file	raw_file	description
struct	FFppTppShadowChangeRecord	FFppTppShadowChangeRecord	cppstruct/detail/FFppTppShadowChangeRecord.json	https://developer.gp.qq.com/api/cppstruct/detail/FFppTppShadowChangeRecord.json	symbols/struct/FFppTppShadowChangeRecord.md	raw/struct/FFppTppShadowChangeRecord.json	
struct	FFractureEffect	FFractureEffect	cppstruct/detail/FFractureEffect.json	https://developer.gp.qq.com/api/cppstruct/detail/FFractureEffect.json	symbols/struct/FFractureEffect.md	raw/struct/FFractureEffect.json	Struct used to hold effects for destructible damage events
struct	FFullyLoadedPackagesInfo	FFullyLoadedPackagesInfo	cppstruct/detail/FFullyLoadedPackagesInfo.json	https://developer.gp.qq.com/api/cppstruct/detail/FFullyLoadedPackagesInfo.json	symbols/struct/FFullyLoadedPackagesInfo.md	raw/struct/FFullyLoadedPackagesInfo.json	Struct to help hold information about packages needing to be fully-loaded for DLC, etc.
struct	FFunctionBoneModifyData	FFunctionBoneModifyData	cppstruct/detail/FFunctionBoneModifyData.json	https://developer.gp.qq.com/api/cppstruct/detail/FFunctionBoneModifyData.json	symbols/struct/FFunctionBoneModifyData.md	raw/struct/FFunctionBoneModifyData.json	
struct	FFunctionExpressionInput	FFunctionExpressionInput	cppstruct/detail/FFunctionExpressionInput.json	https://developer.gp.qq.com/api/cppstruct/detail/FFunctionExpressionInput.json	symbols/struct/FFunctionExpressionInput.md	raw/struct/FFunctionExpressionInput.json	Struct that stores information about a function input which is needed to maintain connections and implement the function call.
struct	FFunctionExpressionOutput	FFunctionExpressionOutput	cppstruct/detail/FFunctionExpressionOutput.json	https://developer.gp.qq.com/api/cppstruct/detail/FFunctionExpressionOutput.json	symbols/struct/FFunctionExpressionOutput.md	raw/struct/FFunctionExpressionOutput.json	Struct that stores information about a function output which is needed to maintain connections and implement the function call.
struct	FGPUSpriteEmitterInfo	FGPUSpriteEmitterInfo	cppstruct/detail/FGPUSpriteEmitterInfo.json	https://developer.gp.qq.com/api/cppstruct/detail/FGPUSpriteEmitterInfo.json	symbols/struct/FGPUSpriteEmitterInfo.md	raw/struct/FGPUSpriteEmitterInfo.json	The data needed by the runtime to simulate sprites.
struct	FGPUSpriteLocalVectorFieldInfo	FGPUSpriteLocalVectorFieldInfo	cppstruct/detail/FGPUSpriteLocalVectorFieldInfo.json	https://developer.gp.qq.com/api/cppstruct/detail/FGPUSpriteLocalVectorFieldInfo.json	symbols/struct/FGPUSpriteLocalVectorFieldInfo.md	raw/struct/FGPUSpriteLocalVectorFieldInfo.json	Data needed for local vector fields.
struct	FGPUSpriteResourceData	FGPUSpriteResourceData	cppstruct/detail/FGPUSpriteResourceData.json	https://developer.gp.qq.com/api/cppstruct/detail/FGPUSpriteResourceData.json	symbols/struct/FGPUSpriteResourceData.md	raw/struct/FGPUSpriteResourceData.json	The source data for runtime resources.
struct	FGameMagnitudeWrapper	FGameMagnitudeWrapper	cppstruct/detail/FGameMagnitudeWrapper.json	https://developer.gp.qq.com/api/cppstruct/detail/FGameMagnitudeWrapper.json	symbols/struct/FGameMagnitudeWrapper.md	raw/struct/FGameMagnitudeWrapper.json	数值Wrapper
struct	FGameModeName	FGameModeName	cppstruct/detail/FGameModeName.json	https://developer.gp.qq.com/api/cppstruct/detail/FGameModeName.json	symbols/struct/FGameModeName.md	raw/struct/FGameModeName.json	Helper structure, used to associate GameModes with shortcut names.
struct	FGameModePawnPool	FGameModePawnPool	cppstruct/detail/FGameModePawnPool.json	https://developer.gp.qq.com/api/cppstruct/detail/FGameModePawnPool.json	symbols/struct/FGameModePawnPool.md	raw/struct/FGameModePawnPool.json	简单的pawn对象池 add by czcheng 2025.10.15
struct	FGameNameRedirect	FGameNameRedirect	cppstruct/detail/FGameNameRedirect.json	https://developer.gp.qq.com/api/cppstruct/detail/FGameNameRedirect.json	symbols/struct/FGameNameRedirect.md	raw/struct/FGameNameRedirect.json	
struct	FGameplayTag	FGameplayTag	cppstruct/detail/FGameplayTag.json	https://developer.gp.qq.com/api/cppstruct/detail/FGameplayTag.json	symbols/struct/FGameplayTag.md	raw/struct/FGameplayTag.json	A single gameplay tag, which represents a hierarchical name of the form x.y that is registered in the GameplayTagsManager      一个GameplayTag，由项目设置GameplayTags中注册的"x.y.z"格式的分层名称
struct	FGameplayTagCategoryRemap	FGameplayTagCategoryRemap	cppstruct/detail/FGameplayTagCategoryRemap.json	https://developer.gp.qq.com/api/cppstruct/detail/FGameplayTagCategoryRemap.json	symbols/struct/FGameplayTagCategoryRemap.md	raw/struct/FGameplayTagCategoryRemap.json	Category remapping. This allows base engine tag category meta data to remap to multiple project-specific categories.
struct	FGameplayTagContainer	FGameplayTagContainer	cppstruct/detail/FGameplayTagContainer.json	https://developer.gp.qq.com/api/cppstruct/detail/FGameplayTagContainer.json	symbols/struct/FGameplayTagContainer.md	raw/struct/FGameplayTagContainer.json	A Tag Container holds a collection of FGameplayTags, tags are included explicitly by adding them, and implicitly from adding child tags      一个容纳GameplayTag的集合，GameplayTag能够通过显式添加或者添加子标签隐式地包含进来
struct	FGameplayTagQuery	FGameplayTagQuery	cppstruct/detail/FGameplayTagQuery.json	https://developer.gp.qq.com/api/cppstruct/detail/FGameplayTagQuery.json	symbols/struct/FGameplayTagQuery.md	raw/struct/FGameplayTagQuery.json	Queries are internally represented as a byte stream that is memory-efficient and can be evaluated quickly at runtime.   Note: these have an extensive details and graph pin customization for editing, so there is no need to expose the internals to Blueprints.
struct	FGameplayTagRedirect	FGameplayTagRedirect	cppstruct/detail/FGameplayTagRedirect.json	https://developer.gp.qq.com/api/cppstruct/detail/FGameplayTagRedirect.json	symbols/struct/FGameplayTagRedirect.md	raw/struct/FGameplayTagRedirect.json	A single redirect from a deleted tag to the new tag that should replace it
struct	FGameplayTagSource	FGameplayTagSource	cppstruct/detail/FGameplayTagSource.json	https://developer.gp.qq.com/api/cppstruct/detail/FGameplayTagSource.json	symbols/struct/FGameplayTagSource.md	raw/struct/FGameplayTagSource.json	Struct defining where gameplay tags are loadedsaved from. Mostly for the editor
struct	FGameplayTagTableRow	FGameplayTagTableRow	cppstruct/detail/FGameplayTagTableRow.json	https://developer.gp.qq.com/api/cppstruct/detail/FGameplayTagTableRow.json	symbols/struct/FGameplayTagTableRow.md	raw/struct/FGameplayTagTableRow.json	Simple struct for a table row in the gameplay tag table and element in the ini list
struct	FGaussianSumBloomSettings	FGaussianSumBloomSettings	cppstruct/detail/FGaussianSumBloomSettings.json	https://developer.gp.qq.com/api/cppstruct/detail/FGaussianSumBloomSettings.json	symbols/struct/FGaussianSumBloomSettings.md	raw/struct/FGaussianSumBloomSettings.json	
struct	FGenericStruct	FGenericStruct	cppstruct/detail/FGenericStruct.json	https://developer.gp.qq.com/api/cppstruct/detail/FGenericStruct.json	symbols/struct/FGenericStruct.md	raw/struct/FGenericStruct.json	
struct	FGenericTeamId	FGenericTeamId	cppstruct/detail/FGenericTeamId.json	https://developer.gp.qq.com/api/cppstruct/detail/FGenericTeamId.json	symbols/struct/FGenericTeamId.md	raw/struct/FGenericTeamId.json	
struct	FGeomSelection	FGeomSelection	cppstruct/detail/FGeomSelection.json	https://developer.gp.qq.com/api/cppstruct/detail/FGeomSelection.json	symbols/struct/FGeomSelection.md	raw/struct/FGeomSelection.json	
struct	FGerstnerWaterWaveGeneratorSimple	FGerstnerWaterWaveGeneratorSimple	cppstruct/detail/FGerstnerWaterWaveGeneratorSimple.json	https://developer.gp.qq.com/api/cppstruct/detail/FGerstnerWaterWaveGeneratorSimple.json	symbols/struct/FGerstnerWaterWaveGeneratorSimple.md	raw/struct/FGerstnerWaterWaveGeneratorSimple.json	
struct	FGerstnerWave	FGerstnerWave	cppstruct/detail/FGerstnerWave.json	https://developer.gp.qq.com/api/cppstruct/detail/FGerstnerWave.json	symbols/struct/FGerstnerWave.md	raw/struct/FGerstnerWave.json	Raw wave parameters for one gerstner wave
struct	FGraphReference	FGraphReference	cppstruct/detail/FGraphReference.json	https://developer.gp.qq.com/api/cppstruct/detail/FGraphReference.json	symbols/struct/FGraphReference.md	raw/struct/FGraphReference.json	
struct	FGrassInput	FGrassInput	cppstruct/detail/FGrassInput.json	https://developer.gp.qq.com/api/cppstruct/detail/FGrassInput.json	symbols/struct/FGrassInput.md	raw/struct/FGrassInput.json	
struct	FGrassVariety	FGrassVariety	cppstruct/detail/FGrassVariety.json	https://developer.gp.qq.com/api/cppstruct/detail/FGrassVariety.json	symbols/struct/FGrassVariety.md	raw/struct/FGrassVariety.json	
struct	FGridBlendSample	FGridBlendSample	cppstruct/detail/FGridBlendSample.json	https://developer.gp.qq.com/api/cppstruct/detail/FGridBlendSample.json	symbols/struct/FGridBlendSample.md	raw/struct/FGridBlendSample.json	result of how much weight of the grid element
struct	FGridVisibilityCameraInfo	FGridVisibilityCameraInfo	cppstruct/detail/FGridVisibilityCameraInfo.json	https://developer.gp.qq.com/api/cppstruct/detail/FGridVisibilityCameraInfo.json	symbols/struct/FGridVisibilityCameraInfo.md	raw/struct/FGridVisibilityCameraInfo.json	
struct	FGroupedSkeletalOptimizationSettings	FGroupedSkeletalOptimizationSettings	cppstruct/detail/FGroupedSkeletalOptimizationSettings.json	https://developer.gp.qq.com/api/cppstruct/detail/FGroupedSkeletalOptimizationSettings.json	symbols/struct/FGroupedSkeletalOptimizationSettings.md	raw/struct/FGroupedSkeletalOptimizationSettings.json	
struct	FGroupedStaticMeshOptimizationSettings	FGroupedStaticMeshOptimizationSettings	cppstruct/detail/FGroupedStaticMeshOptimizationSettings.json	https://developer.gp.qq.com/api/cppstruct/detail/FGroupedStaticMeshOptimizationSettings.json	symbols/struct/FGroupedStaticMeshOptimizationSettings.md	raw/struct/FGroupedStaticMeshOptimizationSettings.json	--------------------------------------------------------------------------- ---------------------------------------------------------------------------
struct	FGuid	FGuid	cppstruct/detail/FGuid.json	https://developer.gp.qq.com/api/cppstruct/detail/FGuid.json	symbols/struct/FGuid.md	raw/struct/FGuid.json	A globally unique identifier.
struct	FHLODProxyMesh	FHLODProxyMesh	cppstruct/detail/FHLODProxyMesh.json	https://developer.gp.qq.com/api/cppstruct/detail/FHLODProxyMesh.json	symbols/struct/FHLODProxyMesh.md	raw/struct/FHLODProxyMesh.json	A mesh proxy entry
struct	FHLODStreamTicker	FHLODStreamTicker	cppstruct/detail/FHLODStreamTicker.json	https://developer.gp.qq.com/api/cppstruct/detail/FHLODStreamTicker.json	symbols/struct/FHLODStreamTicker.md	raw/struct/FHLODStreamTicker.json	
struct	FHapticFeedbackDetails_Curve	FHapticFeedbackDetails_Curve	cppstruct/detail/FHapticFeedbackDetails_Curve.json	https://developer.gp.qq.com/api/cppstruct/detail/FHapticFeedbackDetails_Curve.json	symbols/struct/FHapticFeedbackDetails_Curve.md	raw/struct/FHapticFeedbackDetails_Curve.json	
struct	FHardwareCursorReference	FHardwareCursorReference	cppstruct/detail/FHardwareCursorReference.json	https://developer.gp.qq.com/api/cppstruct/detail/FHardwareCursorReference.json	symbols/struct/FHardwareCursorReference.md	raw/struct/FHardwareCursorReference.json	
struct	FHeaderRowStyle	FHeaderRowStyle	cppstruct/detail/FHeaderRowStyle.json	https://developer.gp.qq.com/api/cppstruct/detail/FHeaderRowStyle.json	symbols/struct/FHeaderRowStyle.md	raw/struct/FHeaderRowStyle.json	Represents the appearance of an SHeaderRow
struct	FHierarchicalSimplification	FHierarchicalSimplification	cppstruct/detail/FHierarchicalSimplification.json	https://developer.gp.qq.com/api/cppstruct/detail/FHierarchicalSimplification.json	symbols/struct/FHierarchicalSimplification.md	raw/struct/FHierarchicalSimplification.json	
struct	FHitResult	FHitResult	cppstruct/detail/FHitResult.json	https://developer.gp.qq.com/api/cppstruct/detail/FHitResult.json	symbols/struct/FHitResult.md	raw/struct/FHitResult.json	Structure containing information about one hit of a trace, such as point of impact and surface normal at that point.
struct	FHyperlinkStyle	FHyperlinkStyle	cppstruct/detail/FHyperlinkStyle.json	https://developer.gp.qq.com/api/cppstruct/detail/FHyperlinkStyle.json	symbols/struct/FHyperlinkStyle.md	raw/struct/FHyperlinkStyle.json	Represents the appearance of an SHyperlink
struct	FIdeaBakingPrimitiveSettings	FIdeaBakingPrimitiveSettings	cppstruct/detail/FIdeaBakingPrimitiveSettings.json	https://developer.gp.qq.com/api/cppstruct/detail/FIdeaBakingPrimitiveSettings.json	symbols/struct/FIdeaBakingPrimitiveSettings.md	raw/struct/FIdeaBakingPrimitiveSettings.json	
struct	FIdeaBakingWorldInfoSettings	FIdeaBakingWorldInfoSettings	cppstruct/detail/FIdeaBakingWorldInfoSettings.json	https://developer.gp.qq.com/api/cppstruct/detail/FIdeaBakingWorldInfoSettings.json	symbols/struct/FIdeaBakingWorldInfoSettings.md	raw/struct/FIdeaBakingWorldInfoSettings.json	
struct	FIdeaGrassFieldData	FIdeaGrassFieldData	cppstruct/detail/FIdeaGrassFieldData.json	https://developer.gp.qq.com/api/cppstruct/detail/FIdeaGrassFieldData.json	symbols/struct/FIdeaGrassFieldData.md	raw/struct/FIdeaGrassFieldData.json	
struct	FImportFactorySettingValues	FImportFactorySettingValues	cppstruct/detail/FImportFactorySettingValues.json	https://developer.gp.qq.com/api/cppstruct/detail/FImportFactorySettingValues.json	symbols/struct/FImportFactorySettingValues.md	raw/struct/FImportFactorySettingValues.json	Holds UProperty names and values to customize factory settings
struct	FImportanceTexture	FImportanceTexture	cppstruct/detail/FImportanceTexture.json	https://developer.gp.qq.com/api/cppstruct/detail/FImportanceTexture.json	symbols/struct/FImportanceTexture.md	raw/struct/FImportanceTexture.json	Texture processed for importance sampling  Holds marginal PDF of the rows, as well as the PDF of each row
struct	FIndexedCurve	FIndexedCurve	cppstruct/detail/FIndexedCurve.json	https://developer.gp.qq.com/api/cppstruct/detail/FIndexedCurve.json	symbols/struct/FIndexedCurve.md	raw/struct/FIndexedCurve.json	A curve base class which enables key handles to index lookups.     @todo sequencer: Some heavy refactoring can be done here. Much more stuff can go in this base class.
struct	FInlineEditableTextBlockStyle	FInlineEditableTextBlockStyle	cppstruct/detail/FInlineEditableTextBlockStyle.json	https://developer.gp.qq.com/api/cppstruct/detail/FInlineEditableTextBlockStyle.json	symbols/struct/FInlineEditableTextBlockStyle.md	raw/struct/FInlineEditableTextBlockStyle.json	Represents the appearance of an SInlineEditableTextBlock
struct	FInlineTextImageStyle	FInlineTextImageStyle	cppstruct/detail/FInlineTextImageStyle.json	https://developer.gp.qq.com/api/cppstruct/detail/FInlineTextImageStyle.json	symbols/struct/FInlineTextImageStyle.md	raw/struct/FInlineTextImageStyle.json	Represents the appearance of an inline image used by rich text
struct	FInputActionKeyMapping	FInputActionKeyMapping	cppstruct/detail/FInputActionKeyMapping.json	https://developer.gp.qq.com/api/cppstruct/detail/FInputActionKeyMapping.json	symbols/struct/FInputActionKeyMapping.md	raw/struct/FInputActionKeyMapping.json	Defines a mapping between an action and key
struct	FInputAxisConfigEntry	FInputAxisConfigEntry	cppstruct/detail/FInputAxisConfigEntry.json	https://developer.gp.qq.com/api/cppstruct/detail/FInputAxisConfigEntry.json	symbols/struct/FInputAxisConfigEntry.md	raw/struct/FInputAxisConfigEntry.json	Configurable properties for control axes.
struct	FInputAxisKeyMapping	FInputAxisKeyMapping	cppstruct/detail/FInputAxisKeyMapping.json	https://developer.gp.qq.com/api/cppstruct/detail/FInputAxisKeyMapping.json	symbols/struct/FInputAxisKeyMapping.md	raw/struct/FInputAxisKeyMapping.json	Defines a mapping between an axis and key
struct	FInputAxisProperties	FInputAxisProperties	cppstruct/detail/FInputAxisProperties.json	https://developer.gp.qq.com/api/cppstruct/detail/FInputAxisProperties.json	symbols/struct/FInputAxisProperties.md	raw/struct/FInputAxisProperties.json	Configurable properties for control axes, used to transform raw input into game ready values.
struct	FInputBindingInfo	FInputBindingInfo	cppstruct/detail/FInputBindingInfo.json	https://developer.gp.qq.com/api/cppstruct/detail/FInputBindingInfo.json	symbols/struct/FInputBindingInfo.md	raw/struct/FInputBindingInfo.json	
struct	FInputBlendPose	FInputBlendPose	cppstruct/detail/FInputBlendPose.json	https://developer.gp.qq.com/api/cppstruct/detail/FInputBlendPose.json	symbols/struct/FInputBlendPose.md	raw/struct/FInputBlendPose.json	
struct	FInputChord	FInputChord	cppstruct/detail/FInputChord.json	https://developer.gp.qq.com/api/cppstruct/detail/FInputChord.json	symbols/struct/FInputChord.md	raw/struct/FInputChord.json	An Input Chord is a key and the modifier keys that are to be held with it.
struct	FInputScaleBias	FInputScaleBias	cppstruct/detail/FInputScaleBias.json	https://developer.gp.qq.com/api/cppstruct/detail/FInputScaleBias.json	symbols/struct/FInputScaleBias.md	raw/struct/FInputScaleBias.json	
struct	FInputTouchCacheData	FInputTouchCacheData	cppstruct/detail/FInputTouchCacheData.json	https://developer.gp.qq.com/api/cppstruct/detail/FInputTouchCacheData.json	symbols/struct/FInputTouchCacheData.md	raw/struct/FInputTouchCacheData.json	
struct	FInstanceRecoverData	FInstanceRecoverData	cppstruct/detail/FInstanceRecoverData.json	https://developer.gp.qq.com/api/cppstruct/detail/FInstanceRecoverData.json	symbols/struct/FInstanceRecoverData.md	raw/struct/FInstanceRecoverData.json	
struct	FInstanceRun	FInstanceRun	cppstruct/detail/FInstanceRun.json	https://developer.gp.qq.com/api/cppstruct/detail/FInstanceRun.json	symbols/struct/FInstanceRun.md	raw/struct/FInstanceRun.json	
struct	FInstanceVisibilityData	FInstanceVisibilityData	cppstruct/detail/FInstanceVisibilityData.json	https://developer.gp.qq.com/api/cppstruct/detail/FInstanceVisibilityData.json	symbols/struct/FInstanceVisibilityData.md	raw/struct/FInstanceVisibilityData.json	
struct	FInstancedStaticMeshInstanceData	FInstancedStaticMeshInstanceData	cppstruct/detail/FInstancedStaticMeshInstanceData.json	https://developer.gp.qq.com/api/cppstruct/detail/FInstancedStaticMeshInstanceData.json	symbols/struct/FInstancedStaticMeshInstanceData.md	raw/struct/FInstancedStaticMeshInstanceData.json	
struct	FInstancedWidget3DInstanceData	FInstancedWidget3DInstanceData	cppstruct/detail/FInstancedWidget3DInstanceData.json	https://developer.gp.qq.com/api/cppstruct/detail/FInstancedWidget3DInstanceData.json	symbols/struct/FInstancedWidget3DInstanceData.md	raw/struct/FInstancedWidget3DInstanceData.json	
struct	FInt32Interval	FInt32Interval	cppstruct/detail/FInt32Interval.json	https://developer.gp.qq.com/api/cppstruct/detail/FInt32Interval.json	symbols/struct/FInt32Interval.md	raw/struct/FInt32Interval.json	
struct	FInt32Range	FInt32Range	cppstruct/detail/FInt32Range.json	https://developer.gp.qq.com/api/cppstruct/detail/FInt32Range.json	symbols/struct/FInt32Range.md	raw/struct/FInt32Range.json	
struct	FInt32RangeBound	FInt32RangeBound	cppstruct/detail/FInt32RangeBound.json	https://developer.gp.qq.com/api/cppstruct/detail/FInt32RangeBound.json	symbols/struct/FInt32RangeBound.md	raw/struct/FInt32RangeBound.json	
struct	FIntMargin	FIntMargin	cppstruct/detail/FIntMargin.json	https://developer.gp.qq.com/api/cppstruct/detail/FIntMargin.json	symbols/struct/FIntMargin.md	raw/struct/FIntMargin.json	Describes the space around a 2D area on an integer grid.
struct	FIntPoint	FIntPoint	cppstruct/detail/FIntPoint.json	https://developer.gp.qq.com/api/cppstruct/detail/FIntPoint.json	symbols/struct/FIntPoint.md	raw/struct/FIntPoint.json	Screen coordinates.   The full C++ class is located here: Engine\Source\Runtime\Core\Public\Math\IntPoint.h
struct	FIntVector	FIntVector	cppstruct/detail/FIntVector.json	https://developer.gp.qq.com/api/cppstruct/detail/FIntVector.json	symbols/struct/FIntVector.md	raw/struct/FIntVector.json	An integer vector in 3D space.   The full C++ class is located here: Engine\Source\Runtime\Core\Public\Math\IntVector.h
struct	FIntegralCurve	FIntegralCurve	cppstruct/detail/FIntegralCurve.json	https://developer.gp.qq.com/api/cppstruct/detail/FIntegralCurve.json	symbols/struct/FIntegralCurve.md	raw/struct/FIntegralCurve.json	An integral curve, which holds the key time and the key value
struct	FIntegralKey	FIntegralKey	cppstruct/detail/FIntegralKey.json	https://developer.gp.qq.com/api/cppstruct/detail/FIntegralKey.json	symbols/struct/FIntegralKey.md	raw/struct/FIntegralKey.json	An integral key, which holds the key time and the key value
struct	FInteriorSettings	FInteriorSettings	cppstruct/detail/FInteriorSettings.json	https://developer.gp.qq.com/api/cppstruct/detail/FInteriorSettings.json	symbols/struct/FInteriorSettings.md	raw/struct/FInteriorSettings.json	Struct encapsulating settings for interior areas.
struct	FInterpControlPoint	FInterpControlPoint	cppstruct/detail/FInterpControlPoint.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpControlPoint.json	symbols/struct/FInterpControlPoint.md	raw/struct/FInterpControlPoint.json	
struct	FInterpCurveFloat	FInterpCurveFloat	cppstruct/detail/FInterpCurveFloat.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpCurveFloat.json	symbols/struct/FInterpCurveFloat.md	raw/struct/FInterpCurveFloat.json	
struct	FInterpCurveLinearColor	FInterpCurveLinearColor	cppstruct/detail/FInterpCurveLinearColor.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpCurveLinearColor.json	symbols/struct/FInterpCurveLinearColor.md	raw/struct/FInterpCurveLinearColor.json	
struct	FInterpCurvePointFloat	FInterpCurvePointFloat	cppstruct/detail/FInterpCurvePointFloat.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpCurvePointFloat.json	symbols/struct/FInterpCurvePointFloat.md	raw/struct/FInterpCurvePointFloat.json	
struct	FInterpCurvePointLinearColor	FInterpCurvePointLinearColor	cppstruct/detail/FInterpCurvePointLinearColor.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpCurvePointLinearColor.json	symbols/struct/FInterpCurvePointLinearColor.md	raw/struct/FInterpCurvePointLinearColor.json	
struct	FInterpCurvePointQuat	FInterpCurvePointQuat	cppstruct/detail/FInterpCurvePointQuat.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpCurvePointQuat.json	symbols/struct/FInterpCurvePointQuat.md	raw/struct/FInterpCurvePointQuat.json	
struct	FInterpCurvePointTwoVectors	FInterpCurvePointTwoVectors	cppstruct/detail/FInterpCurvePointTwoVectors.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpCurvePointTwoVectors.json	symbols/struct/FInterpCurvePointTwoVectors.md	raw/struct/FInterpCurvePointTwoVectors.json	
struct	FInterpCurvePointVector	FInterpCurvePointVector	cppstruct/detail/FInterpCurvePointVector.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpCurvePointVector.json	symbols/struct/FInterpCurvePointVector.md	raw/struct/FInterpCurvePointVector.json	
struct	FInterpCurvePointVector2D	FInterpCurvePointVector2D	cppstruct/detail/FInterpCurvePointVector2D.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpCurvePointVector2D.json	symbols/struct/FInterpCurvePointVector2D.md	raw/struct/FInterpCurvePointVector2D.json	
struct	FInterpCurveQuat	FInterpCurveQuat	cppstruct/detail/FInterpCurveQuat.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpCurveQuat.json	symbols/struct/FInterpCurveQuat.md	raw/struct/FInterpCurveQuat.json	
struct	FInterpCurveTwoVectors	FInterpCurveTwoVectors	cppstruct/detail/FInterpCurveTwoVectors.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpCurveTwoVectors.json	symbols/struct/FInterpCurveTwoVectors.md	raw/struct/FInterpCurveTwoVectors.json	
struct	FInterpCurveVector	FInterpCurveVector	cppstruct/detail/FInterpCurveVector.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpCurveVector.json	symbols/struct/FInterpCurveVector.md	raw/struct/FInterpCurveVector.json	
struct	FInterpCurveVector2D	FInterpCurveVector2D	cppstruct/detail/FInterpCurveVector2D.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpCurveVector2D.json	symbols/struct/FInterpCurveVector2D.md	raw/struct/FInterpCurveVector2D.json	
struct	FInterpEdSelKey	FInterpEdSelKey	cppstruct/detail/FInterpEdSelKey.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpEdSelKey.json	symbols/struct/FInterpEdSelKey.md	raw/struct/FInterpEdSelKey.json	A group, associated with a particular  AActor  or set of Actors, which contains a set of InterpTracks for interpolating    properties of the  AActor  over time.   The Outer of an UInterpGroup is an InterpData.
struct	FInterpGroupActorInfo	FInterpGroupActorInfo	cppstruct/detail/FInterpGroupActorInfo.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpGroupActorInfo.json	symbols/struct/FInterpGroupActorInfo.md	raw/struct/FInterpGroupActorInfo.json	A group and all the actors controlled by the group
struct	FInterpLookupPoint	FInterpLookupPoint	cppstruct/detail/FInterpLookupPoint.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpLookupPoint.json	symbols/struct/FInterpLookupPoint.md	raw/struct/FInterpLookupPoint.json	Array of group names to retrieve position and rotation data from instead of using the data stored in the keyframe.   A value of NAME_None means to use the PosTrack and EulerTrack data for the keyframe.   There needs to be the same amount of elements in this array as there are keyframes.
struct	FInterpLookupTrack	FInterpLookupTrack	cppstruct/detail/FInterpLookupTrack.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpLookupTrack.json	symbols/struct/FInterpLookupTrack.md	raw/struct/FInterpLookupTrack.json	
struct	FInterpolationParameter	FInterpolationParameter	cppstruct/detail/FInterpolationParameter.json	https://developer.gp.qq.com/api/cppstruct/detail/FInterpolationParameter.json	symbols/struct/FInterpolationParameter.md	raw/struct/FInterpolationParameter.json	
struct	FItemDefineID	FItemDefineID	cppstruct/detail/FItemDefineID.json	https://developer.gp.qq.com/api/cppstruct/detail/FItemDefineID.json	symbols/struct/FItemDefineID.md	raw/struct/FItemDefineID.json	物品DefineID
struct	FItemOperationInfoV2	FItemOperationInfoV2	cppstruct/detail/FItemOperationInfoV2.json	https://developer.gp.qq.com/api/cppstruct/detail/FItemOperationInfoV2.json	symbols/struct/FItemOperationInfoV2.md	raw/struct/FItemOperationInfoV2.json	V2背包操作事件信息
struct	FJsonHaptic	FJsonHaptic	cppstruct/detail/FJsonHaptic.json	https://developer.gp.qq.com/api/cppstruct/detail/FJsonHaptic.json	symbols/struct/FJsonHaptic.md	raw/struct/FJsonHaptic.json	
struct	FJsonObjectWrapper	FJsonObjectWrapper	cppstruct/detail/FJsonObjectWrapper.json	https://developer.gp.qq.com/api/cppstruct/detail/FJsonObjectWrapper.json	symbols/struct/FJsonObjectWrapper.md	raw/struct/FJsonObjectWrapper.json	UStruct that holds a JsonObject, can be used by structs passed to JsonObjectConverter to pass through JsonObjects directly
struct	FKAggregateGeom	FKAggregateGeom	cppstruct/detail/FKAggregateGeom.json	https://developer.gp.qq.com/api/cppstruct/detail/FKAggregateGeom.json	symbols/struct/FKAggregateGeom.md	raw/struct/FKAggregateGeom.json	Container for an aggregate of collision shapes
struct	FKBoxElem	FKBoxElem	cppstruct/detail/FKBoxElem.json	https://developer.gp.qq.com/api/cppstruct/detail/FKBoxElem.json	symbols/struct/FKBoxElem.md	raw/struct/FKBoxElem.json	Box shape used for collision
struct	FKConvexElem	FKConvexElem	cppstruct/detail/FKConvexElem.json	https://developer.gp.qq.com/api/cppstruct/detail/FKConvexElem.json	symbols/struct/FKConvexElem.md	raw/struct/FKConvexElem.json	One convex hull, used for simplified collision.
struct	FKSphereElem	FKSphereElem	cppstruct/detail/FKSphereElem.json	https://developer.gp.qq.com/api/cppstruct/detail/FKSphereElem.json	symbols/struct/FKSphereElem.md	raw/struct/FKSphereElem.json	Sphere shape used for collision
